timestamp_us,theta_rad,alpha_rad,voltage
1772212553791854,0.12885438618239387,2.986660594013343,-1.0631281286288445
1772212553791854,0.1303883669702795,2.986660594013343,-1.0618254941157281
1772212553791854,0.13192234775816514,2.985126613225458,-1.0605195147266167
1772212553800805,0.13345632854605077,2.9835926324375723,-1.0593554960712979
1772212553803288,0.13652429012182207,2.9820586516496865,-1.0971246977878728
1772212553804484,0.1380582709097077,2.9805246708618007,-1.0916309408086147
1772212553808206,0.14112623248547898,2.978990690073915,-1.1255797958215281
1772212553811211,0.14266021327336462,2.977456709286029,-1.1167151091696996
1772212553812213,0.14572817484913592,2.975922728498144,-1.1476895430211662
1772212553816589,0.14726215563702155,2.975922728498144,-1.1363697384003983
1772212553818581,0.15033011721279282,2.9743887477102584,-1.1650215223660167
1772212553820478,0.1518640980006785,2.9728547669223726,-1.1514824728674333
1772212553823229,0.15493205957644976,2.971320786134487,-1.178332032189871
1772212553826228,0.15800002115222103,2.969786805346601,-1.202010665309797
1772212553828753,0.1595340019401067,2.968252824558716,-1.1840834719978262
1772212553830663,0.16260196351587797,2.9667188437708303,-1.2070610199932845
1772212553833663,0.1641359443037636,2.9651848629829445,-1.1885151044981115
1772212553835664,0.16720390587953488,2.9651848629829445,-1.2111238563427822
1772212553838849,0.17027186745530618,2.9636508821950587,-1.2308967382504665
1772212553840860,0.1718058482431918,2.962116901407173,-1.209522749553348
1772212553842859,0.17487380981896308,2.960582920619287,-1.2294584963676494
1772212553846616,0.17794177139473438,2.959048939831402,-1.247036062627281
1772212553848614,0.18100973297050565,2.9575149590435164,-1.2625328299899459
1772212553850784,0.18407769454627693,2.9559809782556306,-1.2761935365385162
1772212553853881,0.1856116753341626,2.9559809782556306,-1.2496083311407724
1772212553856628,0.1902136176978195,2.9544469974677448,-1.3035857641944335
1772212553857628,0.19174759848570513,2.952913016679859,-1.2735837535066912
1772212553860719,0.19481556006147643,2.951379035891974,-1.2859059425170725
1772212553863725,0.1978835216372477,2.9498450551040882,-1.2967650678911324
1772212553866490,0.200951483213019,2.9483110743162024,-1.3063332045916214
1772212553869179,0.20401944478879028,2.9467770935283166,-1.3147621728103847
1772212553871540,0.20708740636456155,2.9467770935283166,-1.3223729970085938
1772212553873595,0.21015536794033285,2.945243112740431,-1.328902632552344
1772212553876627,0.21322332951610412,2.943709131952545,-1.3346501430380333
1772212553877675,0.2162912910918754,2.94217515116466,-1.339707525186249
1772212553879948,0.22089323345553233,2.9406411703767743,-1.3829638440693715
1772212553883241,0.2239611950313036,2.9406411703767743,-1.3824974417287688
1772212553886652,0.2270291566070749,2.9391071895888885,-1.3818991611402964
1772212553888452,0.23009711818284617,2.9375732088010027,-1.3813568483558905
1772212553890788,0.23316507975861744,2.936039228013117,-1.380863921540181
1772212553893787,0.23776702212227438,2.936039228013117,-1.4194105089976083
1772212553894993,0.24083498369804565,2.934505247225232,-1.414427894213212
1772212553898247,0.24390294527381695,2.932971266437346,-1.4100166321072136
1772212553901247,0.24850488763747386,2.932971266437346,-1.4451036628561251
1772212553903603,0.25157284921324513,2.9314372856494604,-1.4370705551657812
1772212553906084,0.25464081078901646,2.9299033048615746,-1.4299672986249399
1772212553908834,0.25924275315267337,2.9283693240736888,-1.4624924800204764
1772212553911366,0.26231071472844464,2.9283693240736888,-1.4525566349222885
1772212553913221,0.2653786763042159,2.926835343285803,-1.4436031131267586
1772212553916220,0.2699806186678728,2.926835343285803,-1.4746798382490671
1772212553918227,0.27304858024364415,2.925301362497918,-1.4631102023325377
1772212553921348,0.27765052260730105,2.9237673817100323,-1.4916936817469195
1772212553923353,0.2807184841830723,2.9237673817100323,-1.478276056956218
1772212553925685,0.28532042654672923,2.9222334009221465,-1.505061713035997
1772212553928770,0.28838838812250056,2.9206994201342606,-1.4898720262396097
1772212553931065,0.29299033048615747,2.9206994201342606,-1.51544769859769
1772212553934217,0.2975922728498144,2.919165439346375,-1.5378302199460165
1772212553935909,0.30066023442558565,2.919165439346375,-1.5189390261901212
1772212553937150,0.3052621767892426,2.91763145855849,-1.5408967226203147
1772212553941727,0.3083301383650139,2.916097477770604,-1.5214464822842166
1772212553943727,0.3129320807286708,2.916097477770604,-1.5432620657617373
1772212553944728,0.3175340230923277,2.9145634969827183,-1.5623272214120396
1772212553949174,0.32213596545598466,2.9145634969827183,-1.5793167087430633
1772212553951176,0.32520392703175593,2.9130295161948325,-1.5553177204556738
1772212553954231,0.32980586939541284,2.9130295161948325,-1.573115648727374
1772212553956242,0.33440781175906975,2.9130295161948325,-1.5888161754508239
1772212553958243,0.3390097541227267,2.9114955354069467,-1.602495260508105
1772212553961758,0.342077715698498,2.9114955354069467,-1.575916344486929
1772212553963758,0.3466796580621549,2.909961554619061,-1.5910975090884345
1772212553966478,0.3512816004258118,2.909961554619061,-1.6046522568016173
1772212553969205,0.35588354278946877,2.909961554619061,-1.6166096663918847
1772212553971544,0.3604854851531257,2.908427573831176,-1.6269902091357429
1772212553974134,0.3650874275167826,2.908427573831176,-1.6363049793174302
1772212553976548,0.36968936988043954,2.908427573831176,-1.6445217234420175
1772212553979121,0.37429131224409645,2.90689359304329,-1.6516045635605594
1772212553981711,0.37889325460775336,2.90689359304329,-1.658006947914914
1772212553983815,0.38349519697141027,2.90689359304329,-1.6636542482548125
1772212553986553,0.38809713933506723,2.9053596122554044,-1.6684716311858487
1772212553987592,0.39269908169872414,2.9053596122554044,-1.6728734752528633
1772212553990862,0.39730102406238105,2.9053596122554044,-1.6767557911675781
1772212553993859,0.401902966426038,2.9038256314675186,-1.6800167316605923
1772212553994861,0.4065049087896949,2.9038256314675186,-1.6830443608282555
1772212553999249,0.4111068511533518,2.9038256314675186,-1.6857142638674976
1772212554001257,0.4172427743048944,2.9038256314675186,-1.7268767752669967
1772212554003170,0.42184471666855133,2.9038256314675186,-1.7243877989254455
1772212554005982,0.42644665903220824,2.9038256314675186,-1.7221909192107643
1772212554008979,0.43104860139586515,2.902291650679633,-1.720097016542645
1772212554009980,0.4356505437595221,2.902291650679633,-1.7183908747323033
1772212554013758,0.44178646691106466,2.902291650679633,-1.7556924865504357
1772212554016758,0.44638840927472156,2.902291650679633,-1.7497970804884349
1772212554018758,0.45099035163837853,2.902291650679633,-1.744594719309927
1772212554021299,0.45559229400203544,2.902291650679633,-1.740003986202379
1772212554023317,0.461728217153578,2.902291650679633,-1.7747609259471897
1772212554025305,0.4663301595172349,2.902291650679633,-1.7666206535122484
1772212554029285,0.4724660826687775,2.902291650679633,-1.798245773870613
1772212554031291,0.4770680250324344,2.902291650679633,-1.7873422303256656
1772212554034158,0.4816699673960913,2.902291650679633,-1.777721338069587
1772212554036468,0.4878058905476339,2.902291650679633,-1.8080401324520323
1772212554038699,0.4924078329112908,2.902291650679633,-1.79598402874687
1772212554041705,0.49854375606283335,2.902291650679633,-1.8241541434941926
1772212554043339,0.5031456984264903,2.902291650679633,-1.810202174293014
1772212554046344,0.5092816215780329,2.902291650679633,-1.8366994885764765
1772212554047344,0.5138835639416898,2.902291650679633,-1.8212715361194292
1772212554051819,0.5200194870932323,2.902291650679633,-1.8464665255906894
1772212554053535,0.526155410244775,2.902291650679633,-1.8686973826527535
1772212554055581,0.5307573526084318,2.902291650679633,-1.849504923058726
1772212554058371,0.5368932757599744,2.902291650679633,-1.871378299439099
1772212554061376,0.5414952181236313,2.9038256314675186,-0.41982373586289423
1772212554062376,0.5476311412751739,2.9038256314675186,-0.44141797897210233
1772212554066804,0.5537670644267164,2.9038256314675186,-0.4604718040602179
1772212554068800,0.5583690067903734,2.9038256314675186,-0.4384761566104105
1772212554069758,0.5645049299419159,2.9053596122554044,-0.45775614585471813
1772212554073470,0.5691068723055729,2.9053596122554044,-0.4360635818223382
1772212554076468,0.5737088146692298,2.90689359304329,-0.41681139150871005
1772212554077468,0.5783107570328867,2.908427573831176,-0.39981612846453873
1772212554081899,0.5829126993965437,2.909961554619061,-0.38481094873755295
1772212554083910,0.5875146417602005,2.9114955354069467,-0.37156071653257905
1772212554086441,0.5921165841238575,2.9130295161948325,-0.3598582041447711
1772212554088511,0.5967185264875144,2.9145634969827183,-0.34952075439367114
1772212554091515,0.5997864880632857,2.91763145855849,-0.30152031177651306
1772212554092514,0.6043884304269426,2.919165439346375,-0.298010610874764
1772212554095859,0.607456392002714,2.9222334009221465,-0.2560516881863011
1772212554098378,0.6120583343663708,2.925301362497918,-0.2578247226090973
1772212554100933,0.6151262959421421,2.9283693240736888,-0.22056645799822394
1772212554103609,0.6181942575179133,2.9314372856494604,-0.18767486121902133
1772212554106619,0.6212622190936846,2.934505247225232,-0.15863484628639635
1772212554108619,0.6258641614573416,2.9375732088010027,-0.1718002237953119
1772212554108619,0.6273981422452273,2.9406411703767743,-0.10578125721339304
1772212554113518,0.6304661038209985,2.943709131952545,-0.08631704683981678
1772212554116519,0.6335340653967698,2.9483110743162024,-0.0691683001294372
1772212554118515,0.6366020269725411,2.951379035891974,-0.05396292686198534
1772212554121388,0.6381360077604268,2.9559809782556306,-0.0017840400336569529
1772212554124386,0.641203969336198,2.960582920619287,0.005463566691261246
1772212554124735,0.6427379501240836,2.9651848629829445,0.050683913971862005
1772212554124735,0.6458059116998549,2.969786805346601,0.051795292004471194
1772212554124735,0.6473398924877406,2.9743887477102584,0.09160377077352855
1772212554133417,0.6488738732756262,2.978990690073915,0.12674939000129437
1772212554136749,0.6504078540635119,2.9835926324375723,0.15778094964954792
1772212554138454,0.6519418348513975,2.9897285555891147,0.1850278688649557
1772212554140948,0.6534758156392831,2.994330497952771,0.20924795236831528
1772212554143953,0.6550097964271688,3.0004664211043144,0.230461083551378
1772212554144955,0.6565437772150544,3.005068363467971,0.24938149137067378
1772212554148388,0.6580777580029401,3.0112042866195132,0.26589746917152873
1772212554151386,0.6580777580029401,3.0173402097710564,0.31928817805216564
1772212554153033,0.6596117387908257,3.0234761329225988,0.32760052431782777
1772212554156049,0.6596117387908257,3.029612056074141,0.37375402992745643
1772212554159054,0.6611457195787114,3.0357479792256843,0.37568090448422525
1772212554160050,0.6611457195787114,3.0418839023772266,0.4161996880695108
1772212554164406,0.662679700366597,3.048019825528769,0.41315366078929794
1772212554166417,0.662679700366597,3.0541557486803113,0.4492830295825987
1772212554168420,0.662679700366597,3.0602916718318545,0.48116997072670387
1772212554171333,0.662679700366597,3.0679615757712826,0.5090104198650882
1772212554174339,0.662679700366597,3.074097498922825,0.5338821175586138
1772212554174763,0.662679700366597,3.081767402862253,0.5555075298504728
1772212554174763,0.662679700366597,3.0879033260137954,0.5749159695161046
1772212554174763,0.662679700366597,3.0955732299532235,0.5916982523237204
1772212554183467,0.662679700366597,3.1032431338926525,0.6064914799390608
1772212554186959,0.662679700366597,3.109379057044195,0.6199004577192216
1772212554187965,0.662679700366597,3.117048960983623,0.6313544040995428
1772212554191958,0.6611457195787114,3.124718864923051,0.6802504936696195
1772212554193977,0.6611457195787114,3.1308547880745934,0.6849630105830737
1772212554194977,0.6596117387908257,3.1385246920140215,0.7275216029177526
1772212554198479,0.6596117387908257,-3.136990711226136,3.8986436770022537
1772212554201485,0.6580777580029401,-3.129320807286708,3.9365424653190746
1772212554203302,0.6565437772150544,-3.12165090334728,3.96998257265745
1772212554206047,0.6550097964271688,-3.112447018619966,3.999488549720718
1772212554209226,0.6519418348513975,-3.104777114680538,4.064331144615011
1772212554211874,0.6488738732756262,-3.095573229953224,4.1215451989335
1772212554213978,0.6458059116998549,-3.084835364438024,4.17202818803805
1772212554216591,0.6427379501240836,-3.0756314797107107,4.216572001953833
1772212554219184,0.6381360077604268,-3.064893614195511,4.294683276423862
1772212554221342,0.6335340653967698,-3.0541557486803117,4.363604989191538
1772212554224349,0.6289321230331129,-3.043417883165112,4.424418265163018
1772212554225343,0.624330180669456,-3.0326800176499127,4.478077038079027
1772212554228501,0.619728238305799,-3.0204081713468276,3.9054806740439822
1772212554231499,0.6135923151542565,-3.0081363250437425,3.0367452133124093
1772212554234290,0.607456392002714,-2.997398459528543,2.3842666639598318
1772212554236730,0.6013204688511713,-2.9851266132254577,1.8841040815469021
1772212554239365,0.5951845456996288,-2.9728547669223726,1.507912405630543
1772212554241488,0.5890486225480862,-2.9605829206192875,1.2267195453985826
1772212554244080,0.5829126993965437,-2.949845055104088,1.0220526986215603
1772212554246595,0.5767767762450011,-2.9375732088010027,0.8678721017808191
1772212554249442,0.5706408530934585,-2.9253013624979176,0.7559754733477623
1772212554251435,0.5660389107298016,-2.9145634969827183,0.6396819141819481
1772212554253327,0.5599029875782591,-2.9038256314675186,0.5898460135511594
1772212554256214,0.5537670644267164,-2.8930877659523193,0.556784074505233
1772212554259211,0.5476311412751739,-2.8823499004371196,0.536143508681328
1772212554260213,0.543029198911517,-2.8716120349219203,0.4858037836419622
1772212554264396,0.5384272565478601,-2.8608741694067206,0.44662652947662107
1772212554266396,0.5338253141842031,-2.8501363038915213,0.41617818470388623
1772212554269255,0.5276893910326605,-2.8409324191642074,0.4318902558425911
1772212554271323,0.5230874486690036,-2.8317285344368934,0.4092027444534664
1772212554274357,0.5184855063053467,-2.820990668921694,0.3907401460927705
1772212554276973,0.5154175447295755,-2.81178678419438,0.33743504493991183
1772212554279086,0.5108156023659185,-2.8025828994670663,0.3303386048984063
1772212554281738,0.5062136600022615,-2.794912995527638,0.3249162230870055
1772212554284290,0.5031456984264903,-2.7857091108003242,0.2820579489031848
1772212554286582,0.49854375606283335,-2.7765052260730103,1.6883569079285543
1772212554289379,0.4954757944870621,-2.768835322133582,1.6487042824713134
1772212554291990,0.4924078329112908,-2.761165418194154,1.613383309272739
1772212554291990,0.48933987133551954,-2.753495514254726,1.581925362458438
1772212554291990,0.48627190975974827,-2.745825610315298,1.5539073768013347
1772212554298521,0.483203948183977,-2.7381557063758697,1.5289486093153073
1772212554301521,0.47860200582032003,-2.732019783224327,1.5459892420493315
1772212554302891,0.47553404424454876,-2.724349879284899,1.5215895640392512
1772212554306246,0.4724660826687775,-2.7166799753454707,1.499861037492339
1772212554309246,0.4693981210930062,-2.710544052193928,1.4810387079873464
1772212554310251,0.4663301595172349,-2.7028741482545,1.463752147998136
1772212554314497,0.461728217153578,-2.696738225102957,1.4876953951613687
1772212554316493,0.4586602555778067,-2.689068321163529,1.4693074319270862
1772212554319493,0.45559229400203544,-2.6829323980119866,1.4534999930494075
1772212554321444,0.45252433242626416,-2.676796474860444,1.4394239943530756
1772212554324459,0.44945637085049284,-2.6706605517089015,1.4268744871281673
1772212554325448,0.44485442848683593,-2.6645246285573587,1.4544785141542185
1772212554329525,0.44178646691106466,-2.658388705405816,1.4398950107451804
1772212554331525,0.4387185053352934,-2.6522527822542736,1.4268938082595723
1772212554334143,0.4356505437595221,-2.646116859102731,1.415287425741249
1772212554337053,0.43104860139586515,-2.6399809359511885,1.443718340556702
1772212554339214,0.4279806398200939,-2.6353789935875316,1.4304834619239881
1772212554341432,0.4249126782443226,-2.629243070435989,1.4180787543849185
1772212554342846,0.4203107358806657,-2.624641128072332,1.4464242347795975
1772212554342846,0.4172427743048944,-2.6185052049207895,1.4319002234910556
1772212554349249,0.4141748127291231,-2.6139032625571326,1.4195651882449043
1772212554351787,0.4111068511533518,-2.6093013201934756,1.4085710180549444
1772212554352792,0.4065049087896949,-2.6046993778298186,1.4375682382518353
1772212554356259,0.40343694721392365,-2.6000974354661617,1.4242362781270481
1772212554359258,0.4003689856381523,-2.5954954931025047,1.4123628754444881
1772212554360259,0.39730102406238105,-2.5908935507388478,1.4017762109573764
1772212554364543,0.3942330624866098,-2.5878255891630766,1.392916959432716
1772212554366536,0.3911651009108385,-2.5832236467994196,1.3844309161538555
1772212554369536,0.38809713933506723,-2.5801556852236485,1.377413833106606
1772212554371522,0.38349519697141027,-2.5755537428599915,1.4093738930131876
1772212554374527,0.380427235395639,-2.5724857812842203,1.3992278068048478
1772212554375876,0.3773592738198677,-2.569417819708449,1.3901925162866526
1772212554378760,0.37429131224409645,-2.5663498581326776,1.3821391199121151
1772212554381758,0.36968936988043954,-2.5632818965569064,1.4137613229750543
1772212554384162,0.3666214083046682,-2.5602139349811353,1.4027765387393276
1772212554386779,0.36355344672889695,-2.5571459734053636,1.3930059295751456
1772212554389574,0.3604854851531257,-2.5556119926174783,1.384833295946983
1772212554391188,0.3574175235773544,-2.552544031041707,1.377052679013861
1772212554392200,0.35434956200158313,-2.5510100502538213,1.3706222595576658
1772212554392200,0.34974761963792617,-2.5479420886780497,1.4032048054731252
1772212554398618,0.3466796580621549,-2.5464081078901644,1.39357003907439
1772212554401616,0.3436116964863836,-2.5448741271022786,1.3850203077239474
1772212554403341,0.34054373491061235,-2.543340146314393,1.3774303290723717
1772212554406374,0.3374757733348411,-2.5418061655265074,1.370689017106578
1772212554409372,0.3328738309711841,-2.5402721847386216,1.4035058414593353
1772212554410373,0.32980586939541284,-2.5387382039507362,1.3936121598089375
1772212554413673,0.32673790781964157,-2.5387382039507362,1.3852865668562586
1772212554416672,0.3236699462438703,-2.5372042231628504,1.3774890391931964
1772212554418672,0.320601984668099,-2.5372042231628504,1.370997885478642
1772212554421497,0.31600004230444206,-2.5372042231628504,1.4040630338751796
1772212554424501,0.3129320807286708,-2.535670242374965,1.3940138118093235
1772212554425501,0.3098641191528995,-2.535670242374965,1.38551398565165
1772212554429131,0.30679615757712825,-2.535670242374965,1.3780049147680675
1772212554431134,0.303728196001357,-2.535670242374965,1.3713720824603342
1772212554434185,0.30066023442558565,-2.5372042231628504,1.3658818545706735
1772212554436611,0.29605829206192874,-2.5372042231628504,1.399505200550455
1772212554438814,0.29299033048615747,-2.5372042231628504,1.390362734273821
1772212554441813,0.2899223689103862,-2.5387382039507362,1.3826361821788025
1772212554443791,0.2868544073346149,-2.5387382039507362,1.3755097330280672
1772212554446791,0.2837864457588436,-2.5402721847386216,1.369547227961938
1772212554447791,0.2791845033951867,-2.5418061655265074,0.07724168832313938
1772212554451846,0.2761165418194154,-2.543340146314393,0.06747407349862389
1772212554454532,0.27304858024364415,-2.5448741271022786,0.05882715825439355
1772212554456535,0.2699806186678728,-2.5464081078901644,0.05116745152939728
1772212554458800,0.26691265709210155,-2.5479420886780497,0.04437754981275299
1772212554458800,0.2638446955163303,-2.5510100502538213,0.03809521036077945
1772212554458800,0.260776733940559,-2.5540780118295925,0.03250367132404164
1772212554467159,0.25770877236478773,-2.5571459734053636,0.02751713113294285
1772212554469667,0.2561747915769021,-2.5602139349811353,-0.015746947447559334
1772212554470773,0.25310683000113077,-2.5632818965569064,-0.015172117342103664
1772212554473860,0.25157284921324513,-2.5678838389205634,-0.05371492152679658
1772212554476860,0.24850488763747386,-2.5709518004963345,-0.04882409569226431
1772212554477866,0.24697090684958822,-2.5755537428599915,-0.08353538403798622
1772212554481177,0.2454369260617026,-2.5801556852236485,-0.11424077531064314
1772212554484182,0.24236896448593132,-2.5847576275873054,-0.10260762442329929
1772212554486820,0.24083498369804565,-2.5893595699509624,-0.131235679794935
1772212554489357,0.23930100291016002,-2.5939615123146194,-0.15658252111078008
1772212554491373,0.23776702212227438,-2.598563454678276,-0.17903563339832573
1772212554493880,0.23623304133438874,-2.6046993778298186,-0.19899969359598202
1772212554496887,0.2346990605465031,-2.6093013201934756,-0.2166673048135172
1772212554497888,0.23316507975861744,-2.615437243345018,-0.23238398284354045
1772212554501829,0.2316310989707318,-2.6215731664965607,-0.24635285561140802
1772212554503416,0.2316310989707318,-2.6277090896481035,-0.2975902915346781
1772212554506709,0.23009711818284617,-2.6353789935875316,-0.30407675015648744
1772212554508653,0.23009711818284617,-2.641514916739074,-0.3487570648016001
1772212554508653,0.22856313739496054,-2.6491848206785025,-0.34942769231616116
1772212554508653,0.22856313739496054,-2.6568547246179306,-0.38893914504057486
1772212554517145,0.22856313739496054,-2.6645246285573587,-0.42391732450741826
1772212554519476,0.22856313739496054,-2.672194532496787,-0.4548976262179104
1772212554520676,0.22856313739496054,-2.6813984172241008,-0.4822167706149385
1772212554523884,0.22856313739496054,-2.689068321163529,-0.5065925391248225
1772212554526881,0.22856313739496054,-2.698272205890843,-0.5280503806918144
1772212554527883,0.22856313739496054,-2.705942109830271,-0.5472912424523834
1772212554532213,0.22856313739496054,-2.715145994557585,-0.5641871531880479
1772212554534205,0.22856313739496054,-2.724349879284899,-0.5792131266736464
1772212554536517,0.23009711818284617,-2.7335537640122127,-0.6313977357299209
1772212554538920,0.23009711818284617,-2.742757648739526,-0.6387533136715696
1772212554541926,0.2316310989707318,-2.753495514254726,-0.683893374147194
1772212554542926,0.2316310989707318,-2.76269939898204,-0.6853193873745776
1772212554546261,0.23316507975861744,-2.773437264497239,-0.7251905953825757
1772212554549260,0.23316507975861744,-2.784175130012439,-0.7216692586121861
1772212554551261,0.2346990605465031,-2.7933790147397524,-0.7578254805393324
1772212554555083,0.23623304133438874,-2.804116880254952,-0.7894784180852131
1772212554562633,0.23776702212227438,-2.8148547457701514,-0.817509271120432
1772212554562633,0.23930100291016002,-2.8271265920732365,-0.8419416842749283
1772212554566383,0.24083498369804565,-2.837864457588436,-0.8640048316212952
1772212554566383,0.24236896448593132,-2.8501363038915213,-0.8831294803399454
1772212554566383,0.24390294527381695,-2.8608741694067206,-0.9005418259073129
1772212554569088,0.24697090684958822,-2.873146015709806,-0.9543312588913657
1772212554571049,0.24850488763747386,-2.885417862012891,-0.9630568979086509
1772212554573054,0.2500388684253595,-2.8976897083159763,-0.9708256898827579
1772212554577270,0.25310683000113077,-2.9099615546190614,-1.016554677272084
1772212554579656,0.25464081078901646,-2.9222334009221465,-1.018158034161153
1772212554581655,0.25770877236478773,-2.9345052472252315,-1.0584382082687824
1772212554584183,0.25924275315267337,-2.9483110743162024,-1.054643627173764
1772212554586036,0.26231071472844464,-2.9605829206192875,-1.0907320527839335
1772212554588949,0.2653786763042159,-2.9743887477102584,-1.1220017240663849
1772212554591947,0.2684466378799872,-2.9866605940133435,-1.1502447337355926
1772212554593775,0.2715145994557585,-3.000466421104314,-1.1745496350684295
1772212554596781,0.2745825610315298,-3.014272248195285,-1.196000442271329
1772212554597783,0.27765052260730105,-3.0280780752862557,-1.2149276568458236
1772212554601872,0.2807184841830723,-3.0418839023772266,-1.231622250726565
1772212554604243,0.2837864457588436,-3.0541557486803117,-1.2470545991928703
1772212554606348,0.2868544073346149,-3.067961575771282,-1.259946841867384
1772212554609353,0.2899223689103862,-3.083301383650139,-1.2705504814345878
1772212554609353,0.29299033048615747,-3.0971072107411097,-1.2806089018265667
1772212554614742,0.29605829206192874,-3.11091303783208,-1.2894430905544563
1772212554616745,0.30066023442558565,-3.124718864923051,-1.3359972701397542
