timestamp_us,slope,intercept
1778093012865692,0.03717614815113068,216.7642889215174
1778093012875695,0.03635813368094909,217.5560037852133
1778093012885697,0.04046680286405931,217.97773118025512
1778093012895696,0.04031568676113784,218.89108983220453
1778093012905695,0.0408318704590378,219.69597559950165
1778093012915690,0.041171949931636344,220.3173158339005
1778093012925692,0.04558885801524828,220.01819500874097
1778093012935607,0.03552590347194907,221.04543446618325
1778093012945692,0.04356755831837546,220.44031694825938
1778093012955694,0.045494904247063477,220.5155052565523
1778093012965548,0.043533563768074816,220.57541060123114
1778093012975659,0.04480110966579445,219.90647459275647
1778093012985674,0.04638024465865033,220.0642314487804
1778093012995693,0.04871257708499175,220.2037181657748
1778093013005690,0.05235830192733819,219.6442568249372
1778093013015650,0.051139641810639735,219.638695125821
1778093013025695,0.04298472410746914,220.88927227217445
1778093013035696,0.03755137804743073,219.99945308428732
1778093013045688,0.030793723808408134,219.2432117189492
1778093013055681,0.0287788168006033,217.91296238036077
1778093013065696,0.026728859668212545,217.044295294226
1778093013075698,0.02375125928311609,216.05679086864197
1778093013085695,0.02206174078516548,215.06333077990817
1778093013095696,0.020025732678766506,214.3852700714944
1778093013105698,0.018654340794568063,213.77062202275457
1778093013115693,0.01770963192072337,212.91906037853676
1778093013125696,0.016338811957533915,212.03075872864997
1778093013135695,0.014693357179308694,211.08768440101363
1778093013145689,0.01524794007417245,210.33273889016013
1778093013155695,0.013662159721663118,209.88985658721208
1778093013165697,0.01454689741140676,208.9913644065152
1778093013175694,0.014518578697348574,208.04376288246874
1778093013185698,0.01298193713909539,207.31034943215425
1778093013195696,0.013463917508781075,206.26524002865781
1778093013205667,0.012226593774071362,205.64810561348793
1778093013215698,0.013247416947119438,204.7959822330935
1778093013225695,0.012279510377788077,203.755885790837
1778093013235697,0.0048186664497295115,202.98449654739093
1778093013245694,0.004926778818431615,201.20958948805134
1778093013255690,-1.3653365940936348e-05,200.13659867242157
1778093013265698,-0.0012159044612176488,198.79955545835244
1778093013275692,-0.002256417239318748,197.60056594443122
1778093013285697,-0.0068826339785707045,196.96000319690634
1778093013295696,-0.0068268602209475395,195.994800672088
1778093013305678,-0.006261346517875709,195.3329916321964
1778093013315695,-0.008904169460918154,194.46278529134577
1778093013325696,-0.007922508641595464,193.2607442973149
1778093013335682,-0.010064651047489378,192.4850417469948
1778093013345697,-0.011929212845548548,191.98042121514126
1778093013355685,-0.011982866292990878,191.12113367762444
1778093013365697,-0.010712011562776555,190.19436828590617
1778093013375685,-0.009170392160850381,189.7148964150444
1778093013385696,-0.014304654658755902,189.5346885718633
1778093013395679,-0.014979869514562694,188.63206562513454
1778093013405678,-0.01961694262898312,187.96123438677745
1778093013415697,-0.018261991152188215,186.9938077579099
1778093013425692,-0.019588790559676616,186.22379757102055
1778093013435681,-0.02364929648454381,186.49753316622338
1778093013445662,-0.01929763478543719,185.76390754987648
1778093013455687,-0.021242048717297422,185.59611029452645
1778093013465691,-0.023050345233031348,185.53480555577647
1778093013475659,-0.019539723290018563,185.18447725856828
1778093013485650,-0.019934016132586614,184.7587093202435
1778093013495633,-0.020974810664200594,184.64370866121007
1778093013505691,-0.019685305753907468,184.65996596088078
1778093013515697,-0.019234091578253776,185.53158945322062
1778093013525688,-0.02079229179703602,186.33471912329478
1778093013535691,-0.019619032094723095,186.80996987561377
1778093013545696,-0.016549830305064645,187.43423829501552
1778093013555695,-0.011995014296071596,187.65368276459583
1778093013565697,-0.010882681917518925,188.15146925955256
1778093013575681,-0.011578585866113898,188.75895010678488
1778093013585693,-0.011559459434827314,189.5733936807263
1778093013595692,-0.007203404437720225,190.28695081871652
1778093013605696,-0.009947671768394246,191.60941331665765
1778093013615695,-0.006410387308818226,192.2030357734447
1778093013625696,-0.00615686457975344,192.85760043653212
1778093013635692,-0.0033838737701237112,193.2067628267834
1778093013645698,-0.005994120122171122,194.43181450839987
1778093013655696,-0.0017897416593549273,195.32839355291375
1778093013665697,0.0007586438632624633,196.85905183045398
1778093013675690,0.008384812325309273,197.55373985970007
1778093013685693,0.0037945041781960753,199.1795325722947
1778093013695698,0.011264662169968069,199.68850122305537
1778093013705697,0.010337963843534134,201.1262607705576
1778093013715697,0.011887678615290458,202.20541022655516
1778093013725693,0.01580132796145758,202.58607548587975
1778093013735689,0.013184159156024815,203.65887869980278
1778093013745693,0.016353390668788156,204.5704648361468
1778093013755696,0.018693424460827866,205.67164938508884
1778093013765686,0.017618051447116943,206.8601575693501
1778093013775698,0.018164434767949114,207.9447266527724
1778093013785698,0.02380711102716889,208.1250213802668
1778093013795697,0.02320297386108136,208.89503815525794
1778093013805694,0.023345936663243298,210.0871077725889
1778093013815691,0.022886094066177306,211.02245011683954
1778093013825698,0.023878864621936686,211.8519477591358
1778093013835698,0.027148533540833828,212.4122124527994
1778093013845698,0.030127002055900493,212.78840888439044
1778093013855693,0.027220749787899963,213.90487779144675
1778093013865694,0.026758878145410222,214.84882166664278
1778093013875695,0.029522523913947323,215.23733199367996
1778093013885691,0.03206806184338089,215.76858385261042
1778093013895698,0.03527741075400239,216.34661380043661
1778093013905695,0.03421357084612034,217.32754997049912
1778093013915698,0.03857784501629981,217.750802224859
1778093013925697,0.0358267755705672,218.7730083704537
1778093013935695,0.03758859179782771,219.03651928045002
1778093013945681,0.039805993702502145,219.93353373956774
1778093013955696,0.038152146592850315,220.73017060638256
1778093013965684,0.04269668292680684,220.56085402493835
1778093013975697,0.04022176502605916,220.2834437710531
1778093013985692,0.03673318357059475,220.2607412587885
1778093013995622,0.03787901330881311,219.62843319663568
1778093014005677,0.045359486272064965,218.82301922762178
1778093014015687,0.051983807260202144,218.4047536567047
1778093014025686,0.03927655163430782,220.84759163115928
1778093014035697,0.03651871746292612,221.0830504101316
1778093014045697,0.032742084073490746,220.18268107699606
1778093014055698,0.02494311943704377,219.31639266203513
1778093014065683,0.021259582858765332,218.52235876981317
1778093014075666,0.021683582933762383,217.83276460920848
1778093014085698,0.02016357729864826,217.78239705747703
1778093014095694,0.023233305332375033,216.94216112243222
1778093014105689,0.018203759438692766,216.78203041783794
1778093014115696,0.01977549256052641,216.32045397065636
1778093014125689,0.02396619499189419,215.43633504297088
1778093014135640,0.027592702034870416,214.62256370125147
1778093014145679,0.02475905155088505,215.4581588601021
1778093014155692,0.01985837572861273,214.67725841622638
1778093014165695,0.018384706038315997,214.05540845548578
1778093014175692,0.018695402036529613,213.2613621364211
1778093014185693,0.017249079230589562,212.65555786691016
1778093014195696,0.014724479854156647,212.1555672994686
1778093014205698,0.013171536951211874,211.35228597679352
1778093014215684,0.013849809459955469,210.37335795538942
1778093014225686,0.012764637370422362,209.75271501694883
1778093014235684,0.01081029254258355,209.4297064129197
1778093014245692,0.011368416165904683,208.6116209891428
1778093014255698,0.012370335472863547,207.63681550539374
1778093014265698,0.010608720858024478,206.73743572175596
1778093014275682,0.006991245873997349,206.14042963959218
1778093014285696,0.005078950672003958,205.43847107765563
1778093014295695,0.006087663144618106,204.41385159440674
1778093014305698,0.0013065852118252408,203.5259423232127
1778093014315698,-0.002945823809290497,202.42921369905181
1778093014325696,-0.005322418339506083,201.28678780437647
1778093014335697,-0.008753290523991762,200.68882961897995
1778093014345697,-0.00950767255597117,199.71890359748636
1778093014355698,-0.010732517030802264,198.6832312829092
1778093014365694,-0.011533429868580301,197.98478467510785
1778093014375690,-0.011203694874778075,197.1971944477117
1778093014385686,-0.012153930040312219,196.7961523124986
1778093014395691,-0.015426173481212412,196.46927197174185
1778093014405674,-0.013528491776202346,195.7203046289653
1778093014415684,-0.012405150686678069,195.12052482859747
1778093014425695,-0.015290668296682297,195.00359600352192
1778093014435686,-0.018878718821450913,194.6048054815958
1778093014445672,-0.01905732367549558,194.31062223324957
1778093014455655,-0.018666669188861926,194.03158638166914
1778093014465668,-0.01657854196013664,193.27617564441616
1778093014475696,-0.014170480378657676,193.41087974983512
1778093014485696,-0.016545706018929213,194.02584764531377
1778093014495693,-0.009815976412409977,193.51634871079486
1778093014505682,-0.009732949120501103,193.5589190953684
1778093014515671,-0.012371438540654717,194.22387858695265
1778093014525692,-0.009282268413605346,194.31224642246642
1778093014535687,-0.010747190289586034,194.75668408379892
1778093014545697,-0.007709481257333696,194.8692273057509
1778093014555697,-0.009237951148499169,195.23685595251774
1778093014565691,-0.009394690087009144,195.3402620129605
1778093014575694,-0.008763818177368345,195.85391620375916
1778093014585693,-0.00858800721640865,196.6615578962406
1778093014595698,-0.006757695106523279,197.09255722351708
1778093014605684,-0.005286013590827583,197.60656135451697
1778093014615682,-0.006981206979541497,198.24281017213443
1778093014625686,-0.006092691270161067,198.66822520668964
1778093014635698,-0.007230559789368141,199.57630333204926
1778093014645698,-0.0038241038828812695,200.27949634558362
1778093014655697,-0.001576939266934628,200.9862254257843
1778093014665698,7.008113636066452e-05,201.93902134047516
1778093014675693,0.000436831614054364,202.85543219091377
1778093014685689,0.002274864809720264,203.67632341916453
1778093014695698,0.0012497242719791161,204.76998702314623
1778093014705691,0.009928136475842494,205.27043502152037
1778093014715695,0.010817842680510328,206.27150473666953
1778093014725690,0.014812924783207686,206.64323306288014
1778093014735698,0.016117404918293374,207.43189945125786
1778093014745697,0.01707954582331083,208.53122644349295
1778093014755697,0.01741522922269149,209.84480453185617
1778093014765696,0.01901197258731233,210.24857922097067
1778093014775690,0.01799384066960991,211.16464576067096
1778093014785696,0.017669896070103743,212.07596356583716
1778093014795689,0.020999216432391478,212.4859865943372
1778093014805670,0.02327221302639408,213.20643704731754
1778093014815698,0.02209045940806684,214.03290195845895
1778093014825692,0.021770577766721675,214.737022731923
1778093014835692,0.026136272127707177,214.8317301118846
1778093014845696,0.02480642767698876,215.7309621967805
1778093014855694,0.026144054636098576,216.61602959920984
1778093014865688,0.029057373619047783,217.21216619242477
1778093014875687,0.02900400335795498,218.22041184961597
1778093014885698,0.0323073483830982,218.67877451233826
1778093014895694,0.034225091777957344,219.40280354382244
1778093014905696,0.03700506301552901,219.94553374311823
1778093014915683,0.041478861822341354,220.19360591332722
1778093014925690,0.03677184502511546,221.13704108601334
1778093014935691,0.03803940551597197,221.60650582428715
1778093014945698,0.04373429722191831,221.84740467213345
1778093014955668,0.04232575681467199,221.94678165937506
1778093014965697,0.044361558089262364,221.87099618057343
1778093014975694,0.04117703864270246,222.34125013178115
1778093014985656,0.04820539104547294,221.63878859608894
1778093014995686,0.0494494942621396,221.1944447960005
1778093015005696,0.04616113605824995,222.23744519873262
1778093015015697,0.045161461400436406,221.96951111544328
1778093015025698,0.0401140386072044,221.95592339115035
1778093015035694,0.036586419615000865,221.43351756005902
1778093015045690,0.03829535504681156,220.52713874185213
1778093015055690,0.03340711316745549,220.4578699323706
1778093015065695,0.03514685544752351,219.81575590158752
1778093015075697,0.03194823195761834,219.39063233635954
1778093015085695,0.030166915312462968,218.56306857817003
1778093015095688,0.027515984174970077,218.02703825887082
1778093015105680,0.026956240461184965,217.64286410951718
1778093015115697,0.0254264189497903,216.4716286284501
1778093015125696,0.01664939550861748,215.55102862110624
1778093015135696,0.018253571678219133,214.34780748451774
1778093015145689,0.015178504774117283,213.34857253316784
1778093015155686,0.014598324236383627,212.2783997975593
1778093015165693,0.012116868644911615,211.54502820588763
1778093015175688,0.012806184137176836,210.49561659852915
1778093015185693,0.011405805625750462,209.75641102070045
1778093015195694,0.011803879657588423,208.5803213925559
1778093015205695,0.011106039667886255,207.72680309561818
1778093015215694,0.010010801128647941,207.20232082924417
1778093015225683,0.009719886874461523,206.48573801463814
1778093015235697,0.007830906589677406,205.42712416745402
1778093015245697,0.0013656513856105175,204.27607421477308
1778093015255698,-0.0018326873636376425,202.37084636720664
1778093015265695,-0.007229755187279165,200.7059128067409
1778093015275698,-0.011037773802097724,199.46360498622218
1778093015285686,-0.014229031163095318,198.54101049911446
1778093015295694,-0.01765722476652316,197.51379321985715
1778093015305696,-0.01921701104741999,196.46733737016547
1778093015315696,-0.022687206492334373,195.79769881630983
1778093015325688,-0.01878342019162375,194.76848348574262
1778093015335690,-0.015872381357586635,194.15604414496045
1778093015345693,-0.017658261512343003,193.7456972754766
1778093015355691,-0.02173183950037381,193.43883722982025
1778093015365692,-0.024129263320585025,192.78123094201416
1778093015375688,-0.024636125879385164,191.98774778870492
1778093015385677,-0.027463303145480383,191.68306790666423
1778093015395680,-0.030184691233920022,191.5202481552969
1778093015405698,-0.03234068352664654,191.54714977187427
1778093015415688,-0.02619677375301622,191.07044609893106
1778093015425695,-0.020609504891490462,190.25202688898727
1778093015435674,-0.020314661275905744,191.13962248858672
1778093015445697,-0.021095588100982665,191.96170982187638
1778093015455687,-0.014113332012478138,192.2814161195186
1778093015465696,-0.013379239443240949,192.9617879769266
1778093015475695,-0.01167263029493952,193.61612097133315
1778093015485698,-0.00761798893062447,193.66130796615585
1778093015495694,-0.006751316121208213,194.48522923514057
1778093015505696,-0.007572503644276368,195.37736040579617
1778093015515677,-0.0031490402171898925,195.59859598391952
1778093015525696,-0.0023889513444354535,196.13285086440965
1778093015535678,-0.004958688318758364,196.56988563300223
1778093015545697,-0.0002793413525819452,196.7465167939455
1778093015555694,-0.001523127324575126,197.4642910646182
1778093015565683,0.0020732612512904904,197.79449688688166
1778093015575695,-0.001056334703008966,198.97811961379838
1778093015585690,0.0037672621492615436,199.0568369834806
1778093015595694,0.00111860818105274,199.74248174195912
1778093015605696,0.0030043886883453627,200.51859386203054
1778093015615685,0.002438060074872104,201.104341641268
1778093015625693,0.0014173713336658705,201.97507538691082
1778093015635697,0.0016265859441050303,202.89246105268418
1778093015645693,0.002951926821163382,203.69841970081646
1778093015655697,0.005315401320826743,204.2587225596029
1778093015665698,0.007895530716684925,205.00965883020174
1778093015675698,0.007998734086625036,206.14589100696864
1778093015685689,0.014707822565518246,206.44386037145716
1778093015695696,0.013395883894142289,207.54701206747683
1778093015705698,0.016775351375785244,208.3273227675139
1778093015715697,0.01906118704472841,209.35217829679507
1778093015725698,0.018677227767580237,210.32121190822707
1778093015735689,0.02225653395325177,210.7316407614388
1778093015745692,0.024044071339842838,211.25524059660535
1778093015755691,0.026105165038686866,211.9150195595614
1778093015765691,0.029562944970453482,212.5873248598643
1778093015775693,0.025329222359413192,213.76122143898613
1778093015785679,0.028417675100566253,214.09801696724182
1778093015795694,0.031015940751244555,214.29286023652637
1778093015805696,0.030219802578282787,215.1196305704593
1778093015815695,0.03415542839846025,215.50219867218956
1778093015825696,0.03493248012473913,216.31968231453897
1778093015835696,0.03873478943081654,216.6122069765548
1778093015845652,0.04062979297347974,216.87765865009126
1778093015855696,0.037689387108018724,216.9980669034196
1778093015865692,0.03677779747534058,216.82131541060397
1778093015875609,0.041946517775803,215.76112866382002
1778093015885656,0.050524687310199545,215.11039968404006
1778093015895673,0.05029496778854565,215.04964236080534
1778093015905694,0.043719865413741565,216.52825483322368
1778093015915673,0.038533761094725,217.30098453393134
1778093015925695,0.035094045189888554,217.24915990994828
1778093015935695,0.031862368320844894,216.40347135208074
1778093015945684,0.02460326069026764,215.58473786061748
1778093015955696,0.021709995300299375,214.32869869829776
1778093015965695,0.019514956862952446,213.7474336842593
1778093015975691,0.013638028547104364,213.56582794764523
1778093015985694,0.012606735263196908,212.69295846210525
1778093015995693,0.010865040912195832,212.24372451520298
1778093016005685,0.017708157737378234,211.541961108546
1778093016015696,0.01387685455564742,211.48888872585923
1778093016025697,0.013091017064315064,210.63504660443664
1778093016035694,0.010319814662545288,210.07435368965415
1778093016045672,0.008953296153901636,209.4297068077069
1778093016055695,0.006318450066800479,209.1035965989331
1778093016065697,0.0034936697670075426,208.82343994030248
1778093016075686,0.004750133110877748,208.16935574947058
1778093016085664,0.008238628556781088,207.30409712636822
1778093016095696,0.003494435031510349,207.13484898520971
1778093016105695,0.001802092921468207,206.4419343708397
1778093016115676,0.0011624343368708133,206.0286738091204
1778093016125694,0.0011918708056600311,205.60294474228277
1778093016135698,-0.0032248047699116773,205.42527435517195
1778093016145686,-0.0002660721286048989,204.82245397154563
1778093016155695,0.0038662934406760974,204.76290124764554
1778093016165688,0.0016519591759356694,204.11304590709182
1778093016175684,-0.0007720310002814042,203.3695216032436
1778093016185685,-0.002182561451279087,203.1356587959365
1778093016195664,-0.0035011101547972228,202.52237896436378
1778093016205686,-0.015184372667983467,202.99974015748845
1778093016215685,-0.00785992746715457,202.830799944911
1778093016225697,0.001419319375885726,202.04760097647485
1778093016235686,-0.0011199374388834536,201.8616708426138
1778093016245693,-0.003674380864062125,201.7688116207017
1778093016255682,-0.004093192112598889,201.23714211100832
1778093016265694,-0.003449668129050367,200.83213336110575
1778093016275670,0.009884204264400415,199.24070286534922
1778093016285672,0.014750125492626623,198.83472345558886
1778093016295679,0.013835057605610056,198.78856126086407
1778093016305696,0.0009484165093425734,201.04658465998304
1778093016315698,-0.0042359456581370055,200.50736931411083
1778093016325693,-0.0065869197959938985,200.02714918277476
1778093016335695,-0.004398693959415767,199.25843768213568
1778093016345686,-0.009842435798382626,199.08279175891414
1778093016355681,-0.013423842555647193,198.68730537241365
1778093016365673,-0.017578241442883853,198.80073362737306
1778093016375680,-0.01377456131092613,198.21649367172554
1778093016385697,-0.00960160087265176,198.52692445788182
1778093016395695,-0.008748680238405587,199.2675910538025
1778093016405693,-0.004799018728485632,199.62669072020896
1778093016415687,-0.006756512751796198,200.39116558948444
1778093016425686,-0.0006610885535981452,200.2083099808972
1778093016435680,-0.002109320473672276,200.86725757515947
1778093016445684,0.0012922431080311181,201.07781693228208
1778093016455686,0.0035187674161893468,201.695414253196
1778093016465687,0.004840951256432138,202.44695060779625
1778093016475687,0.007253089038792041,202.39193394007242
1778093016485698,0.004208357864113464,203.17796739019272
1778093016495686,0.00879318005044207,203.1849741653856
1778093016505696,0.010624127257321002,203.46243887684076
1778093016515696,0.006844622821368696,204.3689018189474
1778093016525697,0.008536212425295038,204.84770687149958
1778093016535697,0.008260476803389758,205.68915881698842
1778093016545697,0.01085374553722794,206.39368682303643
1778093016555698,0.014133668330956728,206.57136481615873
1778093016565695,0.014479086381489193,207.08380659854825
1778093016575698,0.0179036622956846,207.23627590498913
1778093016585689,0.014455783970332639,208.24098311679077
1778093016595698,0.01681843657323931,208.82910522831887
1778093016605688,0.020011089214174556,209.02434608394418
1778093016615687,0.021239464989159327,209.48131534465628
1778093016625691,0.019729394480301473,209.78972734552582
1778093016635691,0.023228806766567023,209.71970067211868
1778093016645696,0.021009353923821878,209.65088247862116
1778093016655666,0.02322155556224939,208.73153210019734
1778093016665697,0.016363759093027185,209.14418846257774
1778093016675695,0.020841098647849207,210.9990640962365
1778093016685698,0.022645510543914976,211.4184096362466
1778093016695694,0.027306100477692705,211.25019819469526
1778093016705652,0.025529177199108927,211.36583009455427
1778093016715613,0.03182967016275476,210.44161680282505
1778093016725698,0.033633127902364654,210.9310428563449
1778093016735694,0.02746491482900319,211.4452714262685
1778093016745676,0.02404832147830005,211.65582793761635
1778093016755696,0.019707789653154853,211.81164625779053
1778093016765698,0.02130128172807429,211.39287981992456
1778093016775690,0.018719446821738966,211.02744239438312
1778093016785689,0.020355355480339836,210.28694592731
1778093016795689,0.020395878851207826,210.1361573306635
1778093016805692,0.018684185476809678,210.08039181725238
1778093016815681,0.016487595848661902,210.0739612655589
1778093016825696,0.008875181999435345,210.0354402968779
1778093016835698,0.008231049552754027,209.1730211470436
1778093016845692,0.0007946806519496612,209.1281440724007
1778093016855694,0.005964346856844195,207.94078418686726
1778093016865696,0.0011363206847370552,208.19100199324916
1778093016875664,0.0029485293684705185,207.64552293314333
1778093016885679,0.0032848596720425277,207.60032671167983
1778093016895644,0.007205188906978246,207.15757542416318
1778093016905646,0.008039077696896185,206.60070882191766
1778093016915642,0.007467301152337419,206.43761797606223
1778093016925698,0.0077404635611230364,205.99431211311858
1778093016935624,0.009374246163800502,205.59791759489678
1778093016945681,0.011833876336234662,204.90046203607312
1778093016955678,0.014782864508643849,204.50380928363305
1778093016965668,0.00020820257621950657,207.77187480927776
1778093016975689,-0.0011553060602859872,207.4155741612463
1778093016985676,-0.0049052867142183165,207.46737779568207
1778093016995696,-0.005750947958329795,207.0397750749117
1778093017005692,-0.01136039352268289,206.86720279587104
1778093017015676,-0.014480268890533561,206.74548890754068
1778093017025695,-0.019241956436560532,206.539948398923
1778093017035697,-0.02091806467464314,206.04815408076792
1778093017045697,-0.019079792701413505,206.95252985793962
1778093017055698,-0.012837910930381686,207.8099410547704
1778093017065696,-0.00011534050207475058,208.72702679640432
1778093017075694,0.004924941548200338,209.88798385557809
1778093017085697,0.010010740129664205,211.13900695415438
1778093017095697,0.014362806676589086,212.43647331068658
1778093017105696,0.02247519073185407,213.09110189593756
1778093017115698,0.029370390237670692,213.77067849982305
1778093017125695,0.02836346924371557,215.0997425132466
1778093017135698,0.03263043337228649,215.2861251909169
1778093017145693,0.029501907642579372,216.33704799396386
1778093017155688,0.03343630913935556,216.79845465529067
1778093017165695,0.03699564024133524,216.84112523584054
1778093017175698,0.037576505168620544,217.4144584900639
1778093017185698,0.03547257331375704,218.0564871263748
1778093017195677,0.036731126859938935,218.1475338926385
1778093017205694,0.032185929986498926,218.02589054634367
1778093017215694,0.04230897881988306,217.39819776039695
1778093017225683,0.03730415045803706,217.9223014611921
1778093017235698,0.03262970922489908,217.65037854476043
1778093017245698,0.03173029235545776,217.15481557306998
1778093017255696,0.0272098442743917,216.99891200759416
1778093017265693,0.027822048340935063,216.74612167778625
1778093017275693,0.031032428707246214,216.5180069470372
1778093017285692,0.03306118792415869,216.11496672223268
1778093017295676,0.031349132202141985,215.6377245228642
1778093017305684,0.029535098566621745,214.89816318934314
1778093017315691,0.02539026847642331,214.41297298626841
1778093017325697,0.02542681795324878,213.64986979573666
1778093017335698,0.02710436772587866,212.87092336460077
1778093017345698,0.025940389497662548,212.49276133431508
1778093017355694,0.02557715992000534,211.65557681834247
1778093017365695,0.024198289680840278,210.95201865191655
1778093017375694,0.018799276885659133,210.22512180206917
1778093017385692,0.0188374032920861,208.80046553639065
1778093017395697,0.014879967989658212,207.86530704663647
1778093017405698,0.014371107901961977,206.81877195898483
1778093017415695,0.01190827050050135,205.5185166836093
1778093017425698,0.004786766712149377,204.92851969779525
1778093017435695,0.005157720904194943,203.54847037433362
1778093017445694,0.0067048453818224964,202.39010355368404
1778093017455698,0.0011265629907279858,201.45012257101402
1778093017465695,-0.0013707497582540864,200.2643763796026
1778093017475698,-0.00435442997986889,198.98503466534808
1778093017485696,-0.0031598377647188746,197.68108651520546
1778093017495697,-0.010598561160422843,196.94239414656923
1778093017505698,-0.012253611090439162,195.91908298639197
1778093017515698,-0.015144788038606716,194.98159206656757
1778093017525695,-0.015399820461038998,194.15586541921581
1778093017535694,-0.016282245689355452,193.34469082904738
1778093017545685,-0.01617547888123164,192.38222201418623
1778093017555669,-0.018610653429788314,192.29725395845747
1778093017565681,-0.014537551149101997,191.6419900611069
1778093017575691,-0.013849334407198596,191.235627213488
1778093017585697,-0.016240373490319725,191.22262929915425
1778093017595698,-0.013761197770525573,190.60988422388942
1778093017605692,-0.013971863993921009,190.34090568049453
1778093017615644,-0.012977134870134356,189.8106358557253
1778093017625681,-0.013429684831751604,190.07376456118217
1778093017635676,-0.014186174742398023,189.94005833377912
1778093017645698,-0.01305381867242112,189.51687040199408
